id,type,dateTime,value
621e2ed667b776a24085d8d1,moderately_active_minutes,08/02/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,08/14/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,08/30/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,06/06/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,06/22/21 00:00:00,3
621e2ed667b776a24085d8d1,moderately_active_minutes,07/08/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,07/24/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,08/09/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,08/25/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,09/10/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,06/08/21 00:00:00,21
621e2ed667b776a24085d8d1,moderately_active_minutes,06/24/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,07/10/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,07/26/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,08/11/21 00:00:00,6
621e2ed667b776a24085d8d1,moderately_active_minutes,08/27/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,09/12/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,06/01/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,06/17/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,07/03/21 00:00:00,3
621e2ed667b776a24085d8d1,moderately_active_minutes,07/19/21 00:00:00,6
621e2ed667b776a24085d8d1,moderately_active_minutes,08/04/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,08/08/21 00:00:00,34
621e2ed667b776a24085d8d1,moderately_active_minutes,08/12/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,08/16/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,08/20/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,08/24/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,08/28/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,09/01/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,09/05/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,09/09/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,05/26/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,06/11/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,06/27/21 00:00:00,57
621e2ed667b776a24085d8d1,moderately_active_minutes,07/13/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,07/29/21 00:00:00,18
621e2ed667b776a24085d8d1,moderately_active_minutes,08/18/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,09/03/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,05/25/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,06/10/21 00:00:00,5
621e2ed667b776a24085d8d1,moderately_active_minutes,06/26/21 00:00:00,11
621e2ed667b776a24085d8d1,moderately_active_minutes,07/12/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,07/28/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,08/13/21 00:00:00,20
621e2ed667b776a24085d8d1,moderately_active_minutes,08/29/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,09/14/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,06/03/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,06/19/21 00:00:00,41
621e2ed667b776a24085d8d1,moderately_active_minutes,07/05/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,07/21/21 00:00:00,10
621e2ed667b776a24085d8d1,moderately_active_minutes,08/06/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,08/22/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,09/07/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,05/29/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,06/14/21 00:00:00,4
621e2ed667b776a24085d8d1,moderately_active_minutes,06/30/21 00:00:00,14
621e2ed667b776a24085d8d1,moderately_active_minutes,07/16/21 00:00:00,26
621e2ed667b776a24085d8d1,moderately_active_minutes,08/01/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,08/17/21 00:00:00,0
621e2ed667b776a24085d8d1,moderately_active_minutes,09/02/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/11/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/12/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/13/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/14/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/15/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/16/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/23/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,10/17/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,10/18/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,10/19/21 00:00:00,30
621e2ef567b776a24099f889,moderately_active_minutes,10/20/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,10/21/21 00:00:00,23
621e2ef567b776a24099f889,moderately_active_minutes,10/22/21 00:00:00,45
621e2ef567b776a24099f889,moderately_active_minutes,10/23/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,10/24/21 00:00:00,21
621e2ef567b776a24099f889,moderately_active_minutes,10/25/21 00:00:00,14
621e2ef567b776a24099f889,moderately_active_minutes,10/26/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,10/27/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,10/28/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,10/29/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,10/30/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,10/31/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/01/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/02/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/03/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/04/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/05/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/06/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/07/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/08/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/09/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/10/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/17/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/18/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/19/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/20/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/21/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/22/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/24/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/25/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/26/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/27/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/28/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/29/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,11/30/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/01/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/02/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/03/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/04/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/05/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/06/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/07/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/08/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/09/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/10/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/11/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/12/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/13/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/14/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/15/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/16/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/17/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/18/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/19/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/20/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/21/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/22/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/23/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/24/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/25/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/26/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/27/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/28/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/29/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/30/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,12/31/21 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,01/01/22 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,01/02/22 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,01/03/22 00:00:00,0
621e2ef567b776a24099f889,moderately_active_minutes,01/04/22 00:00:00,0
